ROUTE,AVERAGE_CO2_PER_PERSON_TONNES,AVERAGE_CO2_PER_PERSON_KG,AVERAGE_CO2_TONNES,FLIGHT_COUNT
OMM-RNM,0.023464052287581697,23.464052287581698,3.59,2
SID-VXE,0.023458265612558784,23.458265612558783,2.123625,8
KOJ-TNE,0.023434673869547822,23.434673869547822,1.0565714285714285,14
ARN-MHQ,0.023423529411764708,23.423529411764708,0.9955,4
DGH-IXR,0.02341628959276018,23.41628959276018,1.5525,2
KOI-LSI,0.02332107843137255,23.321078431372552,0.9515,2
BGO-SVG,0.023310566255238387,23.31056625523839,1.8906875,48
BEF-MGA,0.02329070758738278,23.29070758738278,0.9106666666666667,3
BGA-EOH,0.023243697478991597,23.243697478991596,1.383,8
IBZ-PMI,0.02322992182493912,23.229921824939122,1.5242978723404255,47
HEH-THL,0.023183391003460205,23.183391003460205,1.34,9
PBH-YON,0.023176470588235295,23.176470588235293,0.7879999999999999,3
YSG-YZF,0.023114186851211076,23.114186851211077,0.33399999999999996,4
YFJ-YZF,0.023114186851211076,23.114186851211077,0.33399999999999996,2
ADL-KGC,0.023105882352941174,23.105882352941173,0.982,8
LXS-MJT,0.02308823529411765,23.08823529411765,0.942,1
LPB-RBQ,0.02308045540796964,23.08045540796964,1.5348333333333333,6
MHQ-TKU,0.02304705882352941,23.04705882352941,0.9795,2
PLQ-RIX,0.023012718600953896,23.012718600953896,2.895,14
BBN-MYY,0.022972136222910222,22.972136222910223,0.371,6
HMA-URJ,0.022966386554621847,22.966386554621845,1.3665,2
CEB-SUG,0.022918552036199098,22.9185520361991,1.5195,4
HKD-OIR,0.022879901960784314,22.879901960784313,0.9335,2
BIR-PKR,0.02287581699346405,22.87581699346405,1.4,2
BSC-EOH,0.022848889555822337,22.848889555822335,1.2932142857142856,14
OHS-SHJ,0.02283323674297305,22.83323674297305,3.302,2
GAU-IXS,0.022829614604462478,22.829614604462478,4.502,3
MIR-TUN,0.0228,22.8,2.907,1
SKG-SKU,0.022798202614379086,22.798202614379086,1.3952499999999999,4
IOM-LPL,0.022767025089605736,22.767025089605735,2.883,10
AMQ-NAM,0.02276470588235294,22.764705882352942,1.3544999999999998,2
GND-POS,0.022759515570934256,22.759515570934255,1.3155,6
FON-TTQ,0.022745098039215688,22.745098039215687,0.232,1
KNH-MZG,0.022739495798319326,22.739495798319325,1.353,2
NGB-PVG,0.02271779448621554,22.71779448621554,4.510666666666666,6
DIU-STV,0.02268476621417798,22.68476621417798,1.504,2
BKI-LMN,0.022662538699690406,22.662538699690405,0.366,2
BTI-SCC,0.022614379084967322,22.61437908496732,0.173,2
YAY-YBX,0.022607313195548488,22.60731319554849,0.711,1
JJM-NYK,0.022603485838779955,22.603485838779953,0.3458333333333334,6
ATH-JSI,0.02258169934640523,22.58169934640523,1.109875,8
BLR-VDY,0.02252941176470588,22.52941176470588,1.3405,2
ALG-QSF,0.0225222816399287,22.5222816399287,1.2635,2
LKY-SEU,0.022521915992504228,22.52191599250423,0.2741,10
LEI-MLN,0.022508169934640526,22.508169934640527,1.3775,4
JNU-SGY,0.022483660130718956,22.483660130718956,0.172,2
CEB-TAC,0.022470137222421225,22.470137222421226,1.8097272727272726,22
LOP-SWQ,0.02246218487394958,22.462184873949578,1.3365,2
DEL-KQH,0.022428355957767723,22.428355957767725,1.487,2
BDJ-BTW,0.022411764705882353,22.411764705882355,1.3335,2
GTZ-LKY,0.022380079071255544,22.380079071255544,0.255125,8
YSB-YYB,0.02235294117647059,22.35294117647059,0.361,1
HUN-TSA,0.022235294117647058,22.235294117647058,1.323,4
BCD-CEB,0.022088715112613323,22.088715112613322,2.3495,22
ATH-MLO,0.022079248366013077,22.079248366013076,1.0403,10
LNY-OGG,0.022026143790849675,22.026143790849677,0.16849999999999998,8
ARM-CFS,0.022018575851393187,22.018575851393187,0.3556,5
GGT-NAS,0.021980504201680674,21.980504201680674,0.9828000000000001,10
PQC-VCA,0.021968954248366014,21.968954248366014,1.3445,2
CEB-IAO,0.021952066264788565,21.952066264788566,1.4827,20
HKR-KIS,0.021938997821350763,21.938997821350764,0.3356666666666667,3
TAH-VLI,0.021907563025210082,21.90756302521008,1.3035,4
ASJ-TKN,0.021899509803921576,21.899509803921575,0.8935,6
FDF-PTP,0.0218305233337913,21.8305233337913,1.3633333333333335,27
HEH-KET,0.021814045879789825,21.814045879789823,1.2856666666666667,6
ITM-KCZ,0.021812400635930044,21.812400635930043,1.3719999999999999,12
SDQ-STI,0.02179968203497615,21.79968203497615,3.428,1
STT-STX,0.021793572984749456,21.793572984749456,0.18655999999999998,50
ALG-BJA,0.02175759984583514,21.75759984583514,2.35475,4
BWT-KNS,0.021686395920597342,21.68639592059734,0.442,4
PPT-RFP,0.02168048552754435,21.680485527544352,1.2004,30
CXH-YWH,0.021667098226850538,21.667098226850538,0.2807454545454546,55
ACE-LPA,0.02152861609039903,21.52861609039903,1.311,76
ADD-AWA,0.021523378582202116,21.523378582202117,1.427,8
VTE-ZBY,0.021497326203208558,21.49732620320856,0.201,2
BWT-LST,0.021486068111455113,21.48606811145511,0.347,7
LAD-SZA,0.021478537360890303,21.478537360890304,1.351,2
GOP-VNS,0.021447963800904978,21.44796380090498,1.422,2
GLA-ILY,0.02144607843137255,21.44607843137255,0.875,8
IXD-LKO,0.02143288084464555,21.43288084464555,1.4209999999999998,2
BUA-RAB,0.021432731508444963,21.432731508444963,1.84,1
HKN-KVG,0.021432731508444963,21.432731508444963,1.84,1
BAQ-VUP,0.021427865263752562,21.42786526375256,1.254,7
YHY-YZF,0.021372549019607844,21.372549019607845,0.4463333333333333,6
YHZ-YSJ,0.021369253583786458,21.36925358378646,0.6175714285714287,7
CBB-SRE,0.021349158703037482,21.34915870303748,1.619923076923077,13
DHM-SLV,0.021336134453781512,21.33613445378151,1.2694999999999999,2
BHE-PPQ,0.021323529411764703,21.323529411764703,0.2175,6
CTS-KUH,0.02127186009538951,21.27186009538951,1.3379999999999999,7
BFI-FRD,0.021241830065359478,21.241830065359476,0.16249999999999998,2
BGI-MQS,0.02117084154235857,21.17084154235857,0.34190909090909094,11
SJU-VQS,0.021166415284062344,21.166415284062342,0.16192307692307692,52
BXU-CEB,0.021078654217713124,21.078654217713122,2.034625,16
JJD-PHB,0.021076243884977926,21.076243884977927,2.3440000000000003,2
BNX-VIE,0.02106968675795191,21.06968675795191,3.4165,2
EOH-IBE,0.021058823529411765,21.058823529411764,1.2530000000000001,4
ADD-NEK,0.021048265460030167,21.048265460030166,1.3955,2
GSP-USA,0.021024667931688803,21.024667931688803,3.324,1
LBU-MYY,0.021012110726643596,21.012110726643595,1.2145,10
GAL-NUL,0.021002178649237476,21.002178649237475,0.16066666666666665,3
DAC-SPD,0.020994438952051414,20.994438952051414,1.270764705882353,34
CEB-CGM,0.020957767722473607,20.95776772247361,1.3895,4
ATH-JNX,0.020946350762527235,20.946350762527235,1.099,12
PCP-TMS,0.020915966386554623,20.915966386554622,0.975,2
JLR-PAB,0.020873949579831932,20.873949579831933,1.242,1
ANU-SKB,0.02086466806991339,20.86466806991339,1.3243125,16
EZV-NYA,0.020833333333333336,20.833333333333336,0.85,2
MGL-NUE,0.020833333333333332,20.833333333333332,0.07925,12
BHD-GLA,0.020815197874021408,20.815197874021408,1.5891428571428572,14
ELV-JNU,0.020784313725490194,20.784313725490193,0.15899999999999997,2
FLA-LQM,0.020781512605042015,20.781512605042014,1.2365,2
BAQ-MTR,0.020768307322929173,20.76830732292917,1.2357142857142858,7
BET-KKH,0.020697167755991286,20.697167755991288,0.15833333333333333,3
PNP-POM,0.020662962962962963,20.66296296296296,0.7548333333333334,6
MHH-NAS,0.020657302921168467,20.657302921168466,0.8169285714285713,14
OZG-OZZ,0.020647058823529414,20.647058823529413,1.2285,2
LNU-TRK,0.020588235294117647,20.58823529411765,0.14,2
YKG-YPJ,0.02055727554179567,20.557275541795672,0.332,2
HEL-TLL,0.020542547126885143,20.542547126885143,1.3804615384615384,52
EYK-NYA,0.020504201680672268,20.504201680672267,1.22,2
ATH-PAS,0.020489174836601308,20.489174836601308,1.2539375000000001,16
LTI-ULZ,0.020487394957983195,20.487394957983195,1.219,1
LPA-VDE,0.02046568627450981,20.46568627450981,1.2525,14
SDK-TWU,0.020441176470588237,20.441176470588236,1.1815,2
ANI-RSH,0.0203921568627451,20.3921568627451,0.10400000000000001,2
CCS-LRV,0.020384656445294854,20.384656445294855,1.0786551724137932,29
AAE-CZL,0.020369088811995385,20.369088811995386,1.766,1
KHH-MZG,0.020243246483375953,20.243246483375952,1.30071875,32
APO-EOH,0.020151179702650294,20.151179702650293,1.0498076923076924,26
DMU-IMF,0.020134453781512605,20.134453781512605,1.198,1
RGN-SNW,0.020134453781512605,20.134453781512605,1.198,1
AEY-THO,0.02012383900928793,20.12383900928793,0.325,1
YGT-YUX,0.02008403361344538,20.084033613445378,0.717,1
BGA-RVE,0.020017156862745095,20.017156862745097,1.0381666666666665,12
ALG-GJL,0.020008912655971482,20.008912655971482,1.1225,2
JRO-SEU,0.01995798319327731,19.95798319327731,1.1875,2
MZG-RMQ,0.019932773109243695,19.932773109243694,1.1860000000000002,18
IZO-OKI,0.019914215686274512,19.914215686274513,0.8125,2
TMM-TNR,0.01989099870717518,19.89099870717518,1.1593846153846152,13
CAU-REC,0.01988235294117647,19.882352941176467,1.1829999999999998,4
CLO-GPI,0.019863176039646626,19.863176039646625,1.0212307692307692,13
LGI-ZSA,0.019858823529411766,19.858823529411765,0.844,1
JPA-REC,0.01984873949579832,19.84873949579832,1.181,8
KIJ-SDJ,0.019844771241830067,19.844771241830067,1.2145000000000001,4
BZV-FIH,0.019839645763965963,19.83964576396596,2.69025,4
DAC-ZYL,0.01980850949654787,19.80850949654787,2.2080384615384614,26
AKL-WHK,0.019792387543252594,19.792387543252595,0.572,12
RVV-TUB,0.01976470588235294,19.764705882352942,1.176,1
FAV-RGI,0.01976470588235294,19.764705882352942,1.176,3
HUY-NCL,0.01975659229208925,19.75659229208925,0.487,1
CNS-CTN,0.019705882352941177,19.705882352941178,0.201,8
BBI-RRK,0.0196890756302521,19.689075630252102,1.1715,2
APW-PPG,0.019669762641898864,19.669762641898863,0.31766666666666665,6
LGL-MYY,0.019659442724458208,19.65944272445821,0.3175,2
LWY-MYY,0.019659442724458204,19.659442724458206,0.3175,16
NUE-SMV,0.019647058823529413,19.647058823529413,0.0747,10
EYK-EZV,0.019558823529411767,19.558823529411768,0.798,2
YBB-YHK,0.019551820728291317,19.551820728291318,0.698,1
BOB-MOZ,0.019477824463118583,19.477824463118584,1.1752500000000001,4
HID-SBR,0.019444444444444445,19.444444444444446,0.17875,4
BSC-UIB,0.01942636001769129,19.42636001769129,0.5640000000000001,2
MLE-NMF,0.01942328517776088,19.42328517776088,0.7246666666666667,6
FUJ-NGS,0.019411764705882354,19.411764705882355,0.7919999999999999,12
ATH-JMK,0.019400676937441647,19.40067693744165,1.1498571428571427,14
PLS-XSC,0.01938080495356037,19.38080495356037,0.313,4
YLE-YZF,0.019377162629757784,19.377162629757784,0.28,2
BKI-LWY,0.019318885448916412,19.31888544891641,0.312,2
DOD-TBO,0.019313725490196082,19.31372549019608,0.788,2
DBO-OAG,0.019273356401384084,19.273356401384085,0.557,2
JER-SOU,0.019234061380543493,19.234061380543494,1.146,36
BDP-KTM,0.01923235294117647,19.232352941176472,1.0770333333333333,30
BMO-MDL,0.01923202614379085,19.23202614379085,1.177,1
HOX-NYW,0.01923202614379085,19.23202614379085,1.177,2
AAX-POJ,0.01922689075630252,19.22689075630252,1.1440000000000001,2
SLH-SON,0.019141923436041083,19.141923436041083,0.6695,2
LPM-VLI,0.019134453781512604,19.134453781512605,1.1385,2
GMZ-LPA,0.019133986928104578,19.133986928104576,1.171,6
BTU-MYY,0.019108996539792387,19.108996539792386,1.1044999999999998,2
YQX-YYR,0.01908668730650155,19.086687306501553,1.233,1
TLL-URE,0.019080882352941177,19.080882352941178,0.7785,4
PGK-TJQ,0.01905350975078378,19.05350975078378,3.174,2
BMA-VBY,0.019052287581699346,19.052287581699346,1.166,29
BTU-SBW,0.019039792387543254,19.039792387543255,1.1005,2
MCT-RNM,0.018980392156862744,18.980392156862745,2.904,3
KTM-PPL,0.018978328173374616,18.978328173374617,0.3065,2
FLS-LST,0.018978328173374616,18.978328173374617,0.3065,8
JRO-LKY,0.01894829424241189,18.94829424241189,0.24444444444444446,9
AGN-JNU,0.018921568627450983,18.921568627450984,0.14475,8
JEE-PAP,0.018916408668730653,18.916408668730654,0.3055,2
BOR-LPQ,0.018849480968858134,18.849480968858135,1.0895000000000001,2
HRG-SSH,0.01883571947297438,18.83571947297438,1.6853333333333333,3
AKN-IGG,0.018823529411764704,18.823529411764703,0.144,1
AJN-HAH,0.01879302832244009,18.793028322440087,0.26066666666666666,6
CTL-ULP,0.018754325259515574,18.754325259515575,0.542,1
BHE-WLG,0.018751160367528663,18.751160367528662,0.310231884057971,69
DUB-IOM,0.01874727668845316,18.74727668845316,1.1473333333333333,3
GLU-YON,0.018676470588235294,18.676470588235293,0.635,1
GLU-PBH,0.018676470588235294,18.676470588235293,0.635,2
CAL-GLA,0.0186687306501548,18.6687306501548,0.3015,4
YGX-YTH,0.018614800759013284,18.614800759013285,0.981,1
JRH-TEI,0.01858823529411765,18.58823529411765,1.106,2
RTB-UII,0.018575851393188854,18.575851393188852,0.3,2
LQM-PUU,0.018550070028011206,18.550070028011206,0.911,2
CLY-NCE,0.018513071895424837,18.513071895424837,1.133,10
BET-KWN,0.01849673202614379,18.49673202614379,0.1415,2
CTS-HKD,0.01848966613672496,18.48966613672496,1.1629999999999998,4
YPJ-YTQ,0.01848297213622291,18.482972136222912,0.2985,4
VPG-WIL,0.018482328482328482,18.482328482328484,0.8079999999999999,3
ACK-HYA,0.01843137254901961,18.43137254901961,0.141,29
FUE-LPA,0.018400397532750492,18.400397532750493,1.2015757575757575,66
CFG-CYO,0.01837535014005602,18.37535014005602,2.952,1
KVG-LNV,0.018368983957219254,18.368983957219253,0.687,2
HGU-TIZ,0.018368983957219254,18.368983957219253,0.687,1
BJA-QSF,0.018331777155306567,18.33177715530657,2.945,1
CPH-SGD,0.018287377450980392,18.287377450980394,0.9948333333333332,12
GAU-RUP,0.018238562091503267,18.238562091503265,1.097,3
ACK-MVY,0.018082788671023965,18.082788671023966,0.13833333333333334,3
NEV-SXM,0.018080495356037153,18.080495356037154,0.292,6
LIR-NOB,0.01806100217864924,18.06100217864924,0.1842222222222222,9
IOM-MAN,0.01804738562091503,18.04738562091503,1.551,12
DIL-OEC,0.018032085561497328,18.03208556149733,2.529,2
SPC-TFS,0.01797250394410638,17.972503944106382,1.5622,5
HUH-PPT,0.017951330532212886,17.951330532212886,1.0279999999999998,18
KOE-RTI,0.01789075630252101,17.89075630252101,1.0645,2
ABZ-WIC,0.017862381026681227,17.862381026681227,0.44030769230769234,13
ODO-TKM,0.01783496732026144,17.834967320261438,0.7276666666666666,3
CBB-ORU,0.017782698961937717,17.782698961937715,1.292,8
NQU-UIB,0.017739938080495357,17.739938080495357,0.2865,2
YGH-YWJ,0.017712418300653596,17.712418300653596,0.271,1
FRE-HIR,0.017705882352941175,17.705882352941174,0.301,2
HIR-PRS,0.017705882352941175,17.705882352941174,0.301,2
EIS-STT,0.017675266597867213,17.675266597867214,0.13742105263157894,19
GGT-RSD,0.017663865546218488,17.66386554621849,1.051,1
GTZ-MWZ,0.017647058823529415,17.647058823529417,0.195,2
MWZ-SEU,0.017647058823529415,17.647058823529417,0.195,2
DDD-MLE,0.017628676470588234,17.628676470588236,0.9590000000000001,12
HEH-SNW,0.01754325259515571,17.54325259515571,1.014,1
ATH-JSY,0.017497957516339868,17.497957516339866,0.85625,4
CYA-PAP,0.01748297213622291,17.482972136222912,0.40775,4
DIE-NOS,0.017426470588235293,17.426470588235293,0.948,1
DLA-SSG,0.017389033399852316,17.389033399852316,2.114133333333333,15
EOH-NQU,0.017370498199279712,17.370498199279712,0.9597857142857142,14
GCI-SOU,0.017367468556049866,17.367468556049868,1.0525,34
IFU-MLE,0.017365728900255752,17.365728900255753,0.679,2
ACE-FUE,0.01734927432020062,17.34927432020062,2.6856666666666666,3
AGP-TTU,0.017285756942370858,17.285756942370856,2.8945,2
EMK-KOT,0.017254901960784316,17.254901960784316,0.12425,4
MZG-TNN,0.017235294117647057,17.235294117647058,1.0255,6
AMD-IXK,0.01721848739495798,17.21848739495798,1.0245,2
GSI-LDX,0.01715170278637771,17.15170278637771,0.277,1
GST-JNU,0.017124183006535947,17.124183006535947,0.131,4
GAX-POG,0.01704201680672269,17.04201680672269,1.014,2
GLN-TTA,0.01704201680672269,17.04201680672269,1.014,1
FUK-TSJ,0.017011128775834657,17.011128775834656,1.07,16
PDL-SMA,0.017006829520404183,17.00682952040418,1.291230769230769,13
RUR-TUB,0.01699159663865546,16.99159663865546,1.011,2
LAU-MBA,0.016941176470588234,16.941176470588236,0.72,1
CFU-PVK,0.016936274509803922,16.936274509803923,0.691,1
AUQ-NHV,0.016924169667867143,16.924169667867144,1.011,7
DAR-TGT,0.016923076923076926,16.923076923076927,0.18699999999999997,6
SJO-XQP,0.016865118679050578,16.86511867905058,0.17926000000000003,50
SLI-UMB,0.01684705882352941,16.84705882352941,0.716,1
YPA-YXE,0.01682932263814617,16.82932263814617,0.4715,2
JUM-KEP,0.016780185758513935,16.780185758513934,0.271,2
LBP-MUR,0.016780185758513935,16.780185758513934,0.271,1
DOP-KEP,0.016780185758513935,16.780185758513934,0.271,2
BJU-KEP,0.016780185758513935,16.780185758513934,0.271,2
MAR-STB,0.01674483306836248,16.744833068362478,2.1065,2
DAC-RJH,0.01667915814974639,16.67915814974639,1.022125,8
AXM-EOH,0.016672268907563025,16.672268907563026,0.992,4
EOH-PEI,0.016672268907563022,16.672268907563023,0.992,16
KCH-TGC,0.016656346749226007,16.656346749226007,0.269,2
BKI-LBU,0.01664359861591696,16.643598615916957,0.962,8
AUA-CUR,0.016599816643215068,16.599816643215068,0.5227462686567165,67
KGS-RHO,0.016598583877995645,16.598583877995644,0.7666666666666666,3
BVC-SID,0.016596900751687117,16.596900751687116,2.3346923076923076,13
ELC-MNG,0.016470588235294115,16.470588235294116,0.42,1
BPA-CEB,0.01645690834473324,16.45690834473324,1.2029999999999998,2
LPA-TFS,0.016418681076918847,16.418681076918848,1.1776086956521739,23
YUY-YVO,0.016408668730650156,16.408668730650156,0.265,1
FTI-PPG,0.016315789473684214,16.315789473684212,0.2635,2
MYY-ODN,0.01631578947368421,16.31578947368421,0.26349999999999996,2
LKH-MYY,0.01631578947368421,16.31578947368421,0.26349999999999996,2
GJR-RKV,0.01628482972136223,16.284829721362232,0.263,2
CYI-MZG,0.01627731092436975,16.27731092436975,0.9684999999999999,2
POS-TAB,0.016248278723254003,16.248278723254003,1.103612244897959,49
ELF-UYL,0.01623529411764706,16.235294117647058,0.69,2
HNS-JNU,0.016209150326797386,16.209150326797385,0.124,8
FND-MLE,0.016117647058823528,16.11764705882353,0.9590000000000001,4
HYA-MVY,0.01607843137254902,16.07843137254902,0.123,4
PAC-PDM,0.016070588235294118,16.070588235294117,0.683,2
BHD-IOM,0.016062091503267973,16.062091503267972,0.9829999999999999,2
